written 0 rows (0 ms)
written 2120000 rows  (869 ms)
written 2128000 rows  (642 ms)
written 2136000 rows  (839 ms)
written 2144000 rows  (667 ms)
written 2152000 rows  (716 ms)
written 2160000 rows  (1789 ms)
written 2168000 rows  (765 ms)
written 2176000 rows  (691 ms)
written 2184000 rows  (1498 ms)
written 2192000 rows  (824 ms)
written 2200000 rows  (636 ms)
written 2208000 rows  (638 ms)
written 2216000 rows  (799 ms)
written 2224000 rows  (662 ms)
written 2232000 rows  (735 ms)
written 2240000 rows  (787 ms)
written 2248000 rows  (654 ms)
written 2256000 rows  (684 ms)
written 2264000 rows  (704 ms)
written 2272000 rows  (799 ms)
written 2280000 rows  (620 ms)
written 2288000 rows  (659 ms)
written 2296000 rows  (801 ms)
written 2304000 rows  (631 ms)
written 2312000 rows  (658 ms)
written 2320000 rows  (676 ms)
written 2328000 rows  (753 ms)
written 2336000 rows  (633 ms)
written 2344000 rows  (673 ms)
written 2352000 rows  (825 ms)
written 2360000 rows  (652 ms)
written 2368000 rows  (674 ms)
written 2376000 rows  (692 ms)
written 2384000 rows  (806 ms)
written 2392000 rows  (634 ms)
written 2400000 rows  (690 ms)
written 2408000 rows  (780 ms)
written 2416000 rows  (691 ms)
written 2424000 rows  (633 ms)
written 2432000 rows  (769 ms)
written 2440000 rows  (649 ms)
written 2448000 rows  (613 ms)
written 2456000 rows  (704 ms)
written 2464000 rows  (795 ms)
written 2472000 rows  (667 ms)
written 2480000 rows  (733 ms)
written 2488000 rows  (780 ms)
written 2496000 rows  (677 ms)
written 2504000 rows  (682 ms)
written 2512000 rows  (674 ms)
written 2520000 rows  (771 ms)
written 2528000 rows  (630 ms)
written 2536000 rows  (709 ms)
written 2544000 rows  (806 ms)
written 2552000 rows  (650 ms)
written 2560000 rows  (632 ms)
written 2568000 rows  (693 ms)
written 2576000 rows  (889 ms)
written 2584000 rows  (766 ms)
written 2592000 rows  (1113 ms)
written 2600000 rows  (1893 ms)
written 2608000 rows  (633 ms)
written 2616000 rows  (1647 ms)
written 2624000 rows  (1174 ms)
written 2632000 rows  (1580 ms)
written 2640000 rows  (1092 ms)
written 2648000 rows  (1113 ms)
written 2656000 rows  (1226 ms)
written 2664000 rows  (1021 ms)
written 2672000 rows  (1010 ms)
written 2680000 rows  (903 ms)
written 2688000 rows  (664 ms)
written 2696000 rows  (631 ms)
written 2704000 rows  (675 ms)
written 2712000 rows  (761 ms)
written 2720000 rows  (626 ms)
written 2728000 rows  (661 ms)
written 2736000 rows  (756 ms)
written 2744000 rows  (638 ms)
written 2752000 rows  (638 ms)
written 2760000 rows  (1411 ms)
written 2768000 rows  (913 ms)
written 2776000 rows  (772 ms)
written 2784000 rows  (660 ms)
written 2792000 rows  (762 ms)
written 2800000 rows  (679 ms)
written 2808000 rows  (707 ms)
written 2816000 rows  (919 ms)
written 2824000 rows  (1370 ms)
written 2832000 rows  (1599 ms)
written 2840000 rows  (885 ms)
written 2848000 rows  (1157 ms)
written 2856000 rows  (986 ms)
written 2864000 rows  (950 ms)
written 2872000 rows  (995 ms)
written 2880000 rows  (678 ms)
written 2888000 rows  (825 ms)
written 2896000 rows  (879 ms)
written 2904000 rows  (1045 ms)
written 2912000 rows  (784 ms)
written 2920000 rows  (797 ms)
written 2928000 rows  (867 ms)
written 2936000 rows  (832 ms)
written 2944000 rows  (711 ms)
written 2952000 rows  (842 ms)
written 2960000 rows  (939 ms)
written 2968000 rows  (766 ms)
written 2976000 rows  (758 ms)
written 2984000 rows  (865 ms)
written 2992000 rows  (796 ms)
written 3000000 rows  (684 ms)
written 3008000 rows  (851 ms)
written 3016000 rows  (731 ms)
written 3024000 rows  (725 ms)
written 3032000 rows  (887 ms)
written 3040000 rows  (1143 ms)
written 3048000 rows  (1359 ms)
written 3056000 rows  (709 ms)
written 3064000 rows  (786 ms)
written 3072000 rows  (659 ms)
written 3080000 rows  (639 ms)
written 3088000 rows  (679 ms)
written 3096000 rows  (860 ms)
written 3104000 rows  (683 ms)
written 3112000 rows  (698 ms)
written 3120000 rows  (805 ms)
written 3128000 rows  (687 ms)
written 3136000 rows  (696 ms)
written 3144000 rows  (779 ms)
written 3152000 rows  (718 ms)
written 3160000 rows  (634 ms)
written 3168000 rows  (654 ms)
written 3176000 rows  (793 ms)
written 3184000 rows  (624 ms)
written 3192000 rows  (632 ms)
written 3200000 rows  (826 ms)
written 3208000 rows  (717 ms)
written 3216000 rows  (667 ms)
written 3224000 rows  (720 ms)
written 3232000 rows  (806 ms)
written 3240000 rows  (652 ms)
written 3248000 rows  (661 ms)
written 3256000 rows  (765 ms)
written 3264000 rows  (641 ms)
written 3272000 rows  (651 ms)
written 3280000 rows  (685 ms)
written 3288000 rows  (786 ms)
written 3296000 rows  (619 ms)
written 3304000 rows  (649 ms)
written 3312000 rows  (793 ms)
written 3320000 rows  (654 ms)
written 3328000 rows  (665 ms)
written 3336000 rows  (773 ms)
written 3344000 rows  (700 ms)
written 3352000 rows  (701 ms)
written 3360000 rows  (705 ms)
written 3368000 rows  (790 ms)
written 3376000 rows  (618 ms)
written 3384000 rows  (655 ms)
written 3392000 rows  (796 ms)
written 3400000 rows  (651 ms)
written 3408000 rows  (629 ms)
written 3416000 rows  (729 ms)
written 3424000 rows  (782 ms)
written 3432000 rows  (674 ms)
written 3440000 rows  (710 ms)
written 3448000 rows  (803 ms)
written 3456000 rows  (661 ms)
written 3464000 rows  (685 ms)
written 3472000 rows  (697 ms)
written 3480000 rows  (806 ms)
written 3488000 rows  (622 ms)
written 3496000 rows  (1538 ms)
written 3504000 rows  (744 ms)
written 3512000 rows  (645 ms)
written 3520000 rows  (698 ms)
written 3528000 rows  (861 ms)
written 3536000 rows  (681 ms)
written 3544000 rows  (693 ms)
written 3552000 rows  (677 ms)
written 3560000 rows  (918 ms)
written 3568000 rows  (676 ms)
written 3576000 rows  (700 ms)
written 3584000 rows  (778 ms)
written 3592000 rows  (706 ms)
written 3600000 rows  (648 ms)
written 3608000 rows  (677 ms)
written 3616000 rows  (794 ms)
written 3624000 rows  (734 ms)
written 3632000 rows  (720 ms)
written 3640000 rows  (834 ms)
written 3648000 rows  (622 ms)
written 3656000 rows  (673 ms)
written 3664000 rows  (915 ms)
written 3672000 rows  (798 ms)
written 3680000 rows  (714 ms)
written 3688000 rows  (719 ms)
written 3696000 rows  (807 ms)
written 3704000 rows  (648 ms)
written 3712000 rows  (731 ms)
written 3720000 rows  (813 ms)
written 3728000 rows  (657 ms)
written 3736000 rows  (662 ms)
written 3744000 rows  (632 ms)
written 3752000 rows  (787 ms)
written 3760000 rows  (686 ms)
written 3768000 rows  (679 ms)
written 3776000 rows  (832 ms)
written 3784000 rows  (675 ms)
written 3792000 rows  (694 ms)
written 3800000 rows  (715 ms)
written 3808000 rows  (774 ms)
written 3816000 rows  (649 ms)
written 3824000 rows  (652 ms)
written 3832000 rows  (875 ms)
written 3840000 rows  (639 ms)
written 3848000 rows  (673 ms)
written 3856000 rows  (670 ms)
written 3864000 rows  (877 ms)
written 3872000 rows  (715 ms)
written 3880000 rows  (667 ms)
written 3888000 rows  (861 ms)
written 3896000 rows  (716 ms)
written 3904000 rows  (684 ms)
written 3912000 rows  (771 ms)
written 3920000 rows  (628 ms)
written 3928000 rows  (644 ms)
written 3936000 rows  (668 ms)
written 3944000 rows  (788 ms)
written 3952000 rows  (637 ms)
written 3960000 rows  (631 ms)
written 3968000 rows  (765 ms)
written 3976000 rows  (1585 ms)
written 3984000 rows  (659 ms)
written 3992000 rows  (698 ms)
written 4000000 rows  (802 ms)
written 4008000 rows  (638 ms)
written 4016000 rows  (620 ms)
written 4024000 rows  (775 ms)
written 4032000 rows  (1525 ms)
written 4040000 rows  (638 ms)
written 4048000 rows  (610 ms)
written 4056000 rows  (800 ms)
written 4064000 rows  (637 ms)
written 4072000 rows  (663 ms)
written 4080000 rows  (830 ms)
written 4088000 rows  (655 ms)
written 4096000 rows  (664 ms)
written 4104000 rows  (780 ms)
written 4112000 rows  (797 ms)
written 4120000 rows  (647 ms)
written 4128000 rows  (677 ms)
written 4136000 rows  (781 ms)
written 4144000 rows  (622 ms)
written 4152000 rows  (646 ms)
written 4160000 rows  (749 ms)
written 4168000 rows  (622 ms)
written 4176000 rows  (626 ms)
written 4184000 rows  (632 ms)
written 4192000 rows  (853 ms)
written 4200000 rows  (659 ms)
written 4208000 rows  (649 ms)
written 4216000 rows  (766 ms)
written 4224000 rows  (656 ms)
written 4232000 rows  (642 ms)
written 4240000 rows  (661 ms)
written 4248000 rows  (730 ms)
written 4256000 rows  (619 ms)
written 4264000 rows  (738 ms)
written 4272000 rows  (731 ms)
written 4280000 rows  (625 ms)
written 4288000 rows  (601 ms)
written 4296000 rows  (769 ms)
written 4304000 rows  (690 ms)
written 4312000 rows  (673 ms)
written 4320000 rows  (795 ms)
written 4328000 rows  (760 ms)
written 4336000 rows  (698 ms)
written 4344000 rows  (684 ms)
written 4352000 rows  (762 ms)
written 4360000 rows  (602 ms)
written 4368000 rows  (624 ms)
written 4376000 rows  (657 ms)
written 4384000 rows  (740 ms)
written 4392000 rows  (661 ms)
written 4400000 rows  (657 ms)
written 4408000 rows  (780 ms)
written 4416000 rows  (683 ms)
written 4424000 rows  (721 ms)
written 4432000 rows  (768 ms)
written 4440000 rows  (670 ms)
written 4448000 rows  (654 ms)
written 4456000 rows  (665 ms)
written 4464000 rows  (808 ms)
written 4472000 rows  (611 ms)
written 4480000 rows  (619 ms)
written 4488000 rows  (810 ms)
written 4496000 rows  (644 ms)
written 4504000 rows  (628 ms)
written 4512000 rows  (623 ms)
written 4520000 rows  (743 ms)
written 4528000 rows  (723 ms)
written 4536000 rows  (671 ms)
written 4544000 rows  (782 ms)
written 4552000 rows  (648 ms)
written 4560000 rows  (664 ms)
written 4568000 rows  (679 ms)
written 4576000 rows  (830 ms)
written 4584000 rows  (610 ms)
written 4592000 rows  (632 ms)
written 4600000 rows  (798 ms)
written 4608000 rows  (638 ms)
written 4616000 rows  (640 ms)
written 4624000 rows  (748 ms)
written 4632000 rows  (643 ms)
written 4640000 rows  (643 ms)
written 4648000 rows  (721 ms)
written 4656000 rows  (830 ms)
written 4664000 rows  (692 ms)
written 4672000 rows  (672 ms)
written 4680000 rows  (769 ms)
written 4688000 rows  (1537 ms)
written 4696000 rows  (649 ms)
written 4704000 rows  (680 ms)
written 4712000 rows  (752 ms)
written 4720000 rows  (612 ms)
written 4728000 rows  (659 ms)
written 4736000 rows  (817 ms)
written 4744000 rows  (631 ms)
written 4752000 rows  (658 ms)
written 4760000 rows  (659 ms)
written 4768000 rows  (774 ms)
written 4776000 rows  (1264 ms)
written 4784000 rows  (701 ms)
written 4792000 rows  (792 ms)
written 4800000 rows  (692 ms)
written 4808000 rows  (629 ms)
written 4816000 rows  (755 ms)
written 4824000 rows  (655 ms)
written 4832000 rows  (982 ms)
written 4840000 rows  (618 ms)
written 4848000 rows  (759 ms)
written 4856000 rows  (661 ms)
written 4864000 rows  (732 ms)
written 4872000 rows  (783 ms)
written 4880000 rows  (683 ms)
written 4888000 rows  (658 ms)
written 4896000 rows  (667 ms)
written 4904000 rows  (782 ms)
written 4912000 rows  (672 ms)
written 4920000 rows  (628 ms)
written 4928000 rows  (812 ms)
written 4936000 rows  (670 ms)
written 4944000 rows  (625 ms)
written 4952000 rows  (796 ms)
written 4960000 rows  (633 ms)
written 4968000 rows  (685 ms)
written 4976000 rows  (691 ms)
written 4984000 rows  (780 ms)
written 4992000 rows  (653 ms)
written 5000000 rows  (666 ms)
written 5008000 rows  (797 ms)
written 5016000 rows  (696 ms)
written 5024000 rows  (636 ms)
written 5032000 rows  (613 ms)
written 5040000 rows  (754 ms)
written 5048000 rows  (701 ms)
written 5056000 rows  (660 ms)
written 5064000 rows  (919 ms)
written 5072000 rows  (1351 ms)
written 5080000 rows  (671 ms)
written 5088000 rows  (661 ms)
written 5096000 rows  (807 ms)
written 5104000 rows  (649 ms)
written 5112000 rows  (652 ms)
written 5120000 rows  (782 ms)
written 5128000 rows  (698 ms)
written 5136000 rows  (655 ms)
written 5144000 rows  (643 ms)
written 5152000 rows  (808 ms)
written 5160000 rows  (618 ms)
written 5168000 rows  (639 ms)
written 5176000 rows  (808 ms)
written 5184000 rows  (642 ms)
written 5192000 rows  (728 ms)
written 5200000 rows  (790 ms)
written 5208000 rows  (698 ms)
written 5216000 rows  (655 ms)
written 5224000 rows  (693 ms)
written 5232000 rows  (812 ms)
written 5240000 rows  (691 ms)
written 5248000 rows  (617 ms)
written 5256000 rows  (784 ms)
written 5264000 rows  (712 ms)
written 5272000 rows  (633 ms)
written 5280000 rows  (626 ms)
written 5288000 rows  (751 ms)
written 5296000 rows  (663 ms)
written 5304000 rows  (630 ms)
written 5312000 rows  (1535 ms)
written 5320000 rows  (769 ms)
written 5328000 rows  (671 ms)
written 5336000 rows  (651 ms)
written 5344000 rows  (772 ms)
written 5352000 rows  (640 ms)
written 5360000 rows  (635 ms)
written 5368000 rows  (984 ms)
written 5376000 rows  (622 ms)
written 5384000 rows  (620 ms)
written 5392000 rows  (766 ms)
written 5400000 rows  (634 ms)
written 5408000 rows  (664 ms)
written 5416000 rows  (656 ms)
written 5424000 rows  (808 ms)
written 5432000 rows  (721 ms)
written 5440000 rows  (789 ms)
written 5448000 rows  (856 ms)
written 5456000 rows  (637 ms)
written 5464000 rows  (662 ms)
written 5472000 rows  (1551 ms)
written 5480000 rows  (770 ms)
written 5488000 rows  (649 ms)
written 5496000 rows  (673 ms)
written 5504000 rows  (775 ms)
written 5512000 rows  (704 ms)
written 5520000 rows  (731 ms)
written 5528000 rows  (868 ms)
written 5536000 rows  (754 ms)
written 5544000 rows  (713 ms)
written 5552000 rows  (730 ms)
written 5560000 rows  (801 ms)
written 5568000 rows  (677 ms)
written 5576000 rows  (753 ms)
written 5584000 rows  (827 ms)
written 5592000 rows  (622 ms)
written 5600000 rows  (643 ms)
written 5608000 rows  (745 ms)
written 5616000 rows  (868 ms)
written 5624000 rows  (706 ms)
written 5632000 rows  (711 ms)
written 5640000 rows  (843 ms)
written 5648000 rows  (703 ms)
written 5656000 rows  (732 ms)
written 5664000 rows  (692 ms)
written 5672000 rows  (811 ms)
written 5680000 rows  (671 ms)
written 5688000 rows  (714 ms)
written 5696000 rows  (847 ms)
written 5704000 rows  (630 ms)
written 5712000 rows  (627 ms)
written 5720000 rows  (778 ms)
written 5728000 rows  (686 ms)
written 5736000 rows  (668 ms)
written 5744000 rows  (701 ms)
written 5752000 rows  (815 ms)
written 5760000 rows  (710 ms)
written 5768000 rows  (680 ms)
written 5776000 rows  (755 ms)
written 5784000 rows  (644 ms)
written 5792000 rows  (719 ms)
written 5800000 rows  (682 ms)
written 5808000 rows  (752 ms)
written 5816000 rows  (671 ms)
written 5824000 rows  (650 ms)
written 5832000 rows  (789 ms)
written 5840000 rows  (656 ms)
written 5848000 rows  (748 ms)
written 5856000 rows  (821 ms)
written 5864000 rows  (682 ms)
written 5872000 rows  (658 ms)
written 5880000 rows  (680 ms)
written 5888000 rows  (788 ms)
written 5896000 rows  (666 ms)
written 5904000 rows  (726 ms)
written 5912000 rows  (753 ms)
written 5920000 rows  (653 ms)
written 5928000 rows  (605 ms)
written 5936000 rows  (631 ms)
written 5944000 rows  (779 ms)
written 5952000 rows  (718 ms)
written 5960000 rows  (743 ms)
written 5968000 rows  (847 ms)
written 5976000 rows  (691 ms)
written 5984000 rows  (774 ms)
written 5992000 rows  (791 ms)
written 6000000 rows  (915 ms)
written 6008000 rows  (864 ms)
written 6016000 rows  (1009 ms)
written 6024000 rows  (1068 ms)
written 6032000 rows  (702 ms)
written 6040000 rows  (814 ms)
written 6048000 rows  (861 ms)
written 6056000 rows  (681 ms)
written 6064000 rows  (778 ms)
written 6072000 rows  (821 ms)
written 6080000 rows  (828 ms)
written 6088000 rows  (706 ms)
written 6096000 rows  (1575 ms)
written 6104000 rows  (852 ms)
written 6112000 rows  (674 ms)
written 6120000 rows  (1582 ms)
written 6128000 rows  (701 ms)
written 6136000 rows  (897 ms)
written 6144000 rows  (735 ms)
written 6152000 rows  (715 ms)
written 6160000 rows  (824 ms)
written 6168000 rows  (763 ms)
written 6176000 rows  (763 ms)
written 6184000 rows  (659 ms)
written 6192000 rows  (845 ms)
written 6200000 rows  (912 ms)
written 6208000 rows  (1537 ms)
written 6216000 rows  (2154 ms)
written 6224000 rows  (1408 ms)
written 6232000 rows  (1231 ms)
written 6240000 rows  (1312 ms)
written 6248000 rows  (1174 ms)
written 6256000 rows  (939 ms)
written 6264000 rows  (821 ms)
written 6272000 rows  (828 ms)
written 6280000 rows  (746 ms)
written 6288000 rows  (793 ms)
written 6296000 rows  (979 ms)
written 6304000 rows  (694 ms)
written 6312000 rows  (738 ms)
written 6320000 rows  (765 ms)
written 6328000 rows  (861 ms)
written 6336000 rows  (679 ms)
written 6344000 rows  (770 ms)
written 6352000 rows  (849 ms)
written 6360000 rows  (777 ms)
written 6368000 rows  (1418 ms)
written 6376000 rows  (958 ms)
written 6384000 rows  (842 ms)
written 6392000 rows  (2359 ms)
written 6400000 rows  (1928 ms)
written 6408000 rows  (1614 ms)
written 6416000 rows  (1903 ms)
written 6424000 rows  (1990 ms)
written 6432000 rows  (1633 ms)
written 6440000 rows  (1180 ms)
written 6448000 rows  (1141 ms)
written 6456000 rows  (1137 ms)
written 6464000 rows  (1181 ms)
written 6472000 rows  (1028 ms)
written 6480000 rows  (857 ms)
written 6488000 rows  (838 ms)
written 6496000 rows  (732 ms)
written 6504000 rows  (823 ms)
written 6512000 rows  (758 ms)
written 6520000 rows  (905 ms)
written 6528000 rows  (715 ms)
written 6536000 rows  (830 ms)
written 6544000 rows  (901 ms)
written 6552000 rows  (1641 ms)
written 6560000 rows  (803 ms)
written 6568000 rows  (712 ms)
written 6576000 rows  (819 ms)
written 6584000 rows  (846 ms)
written 6592000 rows  (729 ms)
written 6600000 rows  (874 ms)
written 6608000 rows  (720 ms)
written 6616000 rows  (715 ms)
written 6624000 rows  (865 ms)
written 6632000 rows  (704 ms)
written 6640000 rows  (626 ms)
written 6648000 rows  (626 ms)
written 6656000 rows  (756 ms)
written 6664000 rows  (670 ms)
written 6672000 rows  (1409 ms)
written 6680000 rows  (1460 ms)
written 6688000 rows  (1090 ms)
written 6696000 rows  (1067 ms)
written 6704000 rows  (1084 ms)
written 6712000 rows  (1179 ms)
written 6720000 rows  (1010 ms)
written 6728000 rows  (724 ms)
written 6736000 rows  (778 ms)
written 6744000 rows  (649 ms)
written 6752000 rows  (638 ms)
written 6760000 rows  (862 ms)
written 6768000 rows  (650 ms)
written 6776000 rows  (702 ms)
written 6784000 rows  (673 ms)
written 6792000 rows  (804 ms)
written 6800000 rows  (1500 ms)
written 6808000 rows  (768 ms)
written 6816000 rows  (775 ms)
written 6824000 rows  (678 ms)
written 6832000 rows  (654 ms)
written 6840000 rows  (656 ms)
written 6848000 rows  (791 ms)
written 6856000 rows  (660 ms)
written 6864000 rows  (651 ms)
written 6872000 rows  (880 ms)
written 6880000 rows  (674 ms)
written 6888000 rows  (701 ms)
written 6896000 rows  (733 ms)
written 6904000 rows  (789 ms)
written 6912000 rows  (683 ms)
written 6920000 rows  (683 ms)
written 6928000 rows  (824 ms)
written 6936000 rows  (615 ms)
written 6944000 rows  (726 ms)
written 6952000 rows  (809 ms)
written 6960000 rows  (721 ms)
written 6968000 rows  (602 ms)
written 6976000 rows  (735 ms)
written 6984000 rows  (816 ms)
written 6992000 rows  (671 ms)
written 7000000 rows  (710 ms)
written 7008000 rows  (805 ms)
written 7016000 rows  (741 ms)
written 7024000 rows  (726 ms)
written 7032000 rows  (662 ms)
written 7040000 rows  (761 ms)
written 7048000 rows  (641 ms)
written 7056000 rows  (648 ms)
written 7064000 rows  (779 ms)
written 7072000 rows  (644 ms)
written 7080000 rows  (674 ms)
written 7088000 rows  (773 ms)
written 7096000 rows  (659 ms)
written 7104000 rows  (702 ms)
written 7112000 rows  (650 ms)
written 7120000 rows  (1555 ms)
written 7128000 rows  (812 ms)
written 7136000 rows  (669 ms)
written 7144000 rows  (826 ms)
written 7152000 rows  (689 ms)
written 7160000 rows  (629 ms)
written 7168000 rows  (648 ms)
written 7176000 rows  (766 ms)
written 7184000 rows  (670 ms)
written 7192000 rows  (610 ms)
written 7200000 rows  (776 ms)
written 7208000 rows  (618 ms)
written 7216000 rows  (622 ms)
written 7224000 rows  (644 ms)
written 7232000 rows  (790 ms)
written 7240000 rows  (664 ms)
written 7248000 rows  (735 ms)
written 7256000 rows  (735 ms)
written 7264000 rows  (602 ms)
written 7272000 rows  (585 ms)
written 7280000 rows  (763 ms)
written 7288000 rows  (606 ms)
written 7296000 rows  (590 ms)
written 7304000 rows  (624 ms)
written 7312000 rows  (742 ms)
written 7320000 rows  (621 ms)
written 7328000 rows  (607 ms)
written 7336000 rows  (720 ms)
written 7344000 rows  (625 ms)
written 7352000 rows  (657 ms)
written 7360000 rows  (644 ms)
written 7368000 rows  (779 ms)
written 7376000 rows  (600 ms)
written 7384000 rows  (618 ms)
written 7392000 rows  (727 ms)
written 7400000 rows  (641 ms)
written 7408000 rows  (608 ms)
written 7416000 rows  (750 ms)
written 7424000 rows  (636 ms)
written 7432000 rows  (585 ms)
written 7440000 rows  (639 ms)
written 7448000 rows  (1189 ms)
written 7456000 rows  (865 ms)
written 7464000 rows  (608 ms)
written 7472000 rows  (784 ms)
written 7480000 rows  (614 ms)
written 7488000 rows  (649 ms)
written 7496000 rows  (707 ms)
written 7504000 rows  (816 ms)
written 7512000 rows  (689 ms)
written 7520000 rows  (646 ms)
written 7528000 rows  (840 ms)
written 7536000 rows  (658 ms)
written 7544000 rows  (619 ms)
written 7552000 rows  (656 ms)
written 7560000 rows  (786 ms)
written 7568000 rows  (626 ms)
written 7576000 rows  (664 ms)
written 7584000 rows  (772 ms)
written 7592000 rows  (723 ms)
written 7600000 rows  (700 ms)
written 7608000 rows  (662 ms)
written 7616000 rows  (833 ms)
written 7624000 rows  (810 ms)
written 7632000 rows  (660 ms)
written 7640000 rows  (798 ms)
written 7648000 rows  (610 ms)
written 7656000 rows  (596 ms)
written 7664000 rows  (742 ms)
written 7672000 rows  (1761 ms)
written 7680000 rows  (766 ms)
written 7688000 rows  (657 ms)
written 7696000 rows  (768 ms)
written 7704000 rows  (628 ms)
written 7712000 rows  (631 ms)
written 7720000 rows  (1070 ms)
written 7728000 rows  (657 ms)
written 7736000 rows  (620 ms)
written 7744000 rows  (613 ms)
written 7752000 rows  (749 ms)
written 7760000 rows  (634 ms)
written 7768000 rows  (639 ms)
written 7776000 rows  (726 ms)
written 7784000 rows  (624 ms)
written 7792000 rows  (646 ms)
written 7800000 rows  (777 ms)
written 7808000 rows  (619 ms)
written 7816000 rows  (611 ms)
written 7824000 rows  (616 ms)
written 7832000 rows  (710 ms)
written 7840000 rows  (631 ms)
written 7848000 rows  (651 ms)
written 7856000 rows  (714 ms)
written 7864000 rows  (701 ms)
written 7872000 rows  (660 ms)
written 7880000 rows  (614 ms)
written 7888000 rows  (752 ms)
written 7896000 rows  (675 ms)
written 7904000 rows  (639 ms)
written 7912000 rows  (760 ms)
written 7920000 rows  (633 ms)
written 7928000 rows  (661 ms)
written 7936000 rows  (647 ms)
written 7944000 rows  (749 ms)
written 7952000 rows  (622 ms)
written 7960000 rows  (654 ms)
written 7968000 rows  (757 ms)
written 7976000 rows  (650 ms)
written 7984000 rows  (598 ms)
written 7992000 rows  (754 ms)
written 8000000 rows  (620 ms)
written 8008000 rows  (672 ms)
written 8016000 rows  (627 ms)
written 8024000 rows  (874 ms)
written 8032000 rows  (767 ms)
written 8040000 rows  (665 ms)
written 8048000 rows  (812 ms)
written 8056000 rows  (680 ms)
written 8064000 rows  (716 ms)
written 8072000 rows  (645 ms)
written 8080000 rows  (747 ms)
written 8088000 rows  (640 ms)
written 8096000 rows  (627 ms)
written 8104000 rows  (857 ms)
written 8112000 rows  (643 ms)
written 8120000 rows  (671 ms)
written 8128000 rows  (800 ms)
written 8136000 rows  (697 ms)
written 8144000 rows  (623 ms)
written 8152000 rows  (646 ms)
written 8160000 rows  (758 ms)
written 8168000 rows  (630 ms)
written 8176000 rows  (647 ms)
written 8184000 rows  (732 ms)
written 8192000 rows  (626 ms)
written 8200000 rows  (636 ms)
written 8208000 rows  (651 ms)
written 8216000 rows  (741 ms)
written 8224000 rows  (609 ms)
written 8232000 rows  (604 ms)
written 8240000 rows  (793 ms)
written 8248000 rows  (641 ms)
written 8256000 rows  (615 ms)
written 8264000 rows  (610 ms)
written 8272000 rows  (761 ms)
written 8280000 rows  (620 ms)
written 8288000 rows  (659 ms)
written 8296000 rows  (880 ms)
written 8304000 rows  (640 ms)
written 8312000 rows  (653 ms)
written 8320000 rows  (769 ms)
written 8328000 rows  (614 ms)
written 8336000 rows  (605 ms)
written 8344000 rows  (618 ms)
written 8352000 rows  (808 ms)
written 8360000 rows  (670 ms)
written 8368000 rows  (711 ms)
written 8376000 rows  (777 ms)
written 8384000 rows  (621 ms)
written 8392000 rows  (608 ms)
written 8400000 rows  (708 ms)
written 8408000 rows  (729 ms)
written 8416000 rows  (613 ms)
written 8424000 rows  (859 ms)
written 8432000 rows  (2198 ms)
written 8440000 rows  (647 ms)
written 8448000 rows  (644 ms)
written 8456000 rows  (658 ms)
written 8464000 rows  (796 ms)
written 8472000 rows  (676 ms)
written 8480000 rows  (647 ms)
written 8488000 rows  (797 ms)
written 8496000 rows  (663 ms)
written 8504000 rows  (662 ms)
written 8512000 rows  (745 ms)
written 8520000 rows  (669 ms)
written 8528000 rows  (696 ms)
written 8536000 rows  (678 ms)
written 8544000 rows  (783 ms)
written 8552000 rows  (800 ms)
written 8560000 rows  (651 ms)
written 8568000 rows  (803 ms)
written 8576000 rows  (736 ms)
written 8584000 rows  (723 ms)
written 8592000 rows  (666 ms)
written 8600000 rows  (851 ms)
written 8608000 rows  (688 ms)
written 8616000 rows  (659 ms)
written 8624000 rows  (773 ms)
written 8632000 rows  (641 ms)
written 8640000 rows  (674 ms)
written 8648000 rows  (657 ms)
written 8656000 rows  (762 ms)
written 8664000 rows  (693 ms)
written 8672000 rows  (682 ms)
written 8680000 rows  (797 ms)
written 8688000 rows  (677 ms)
written 8696000 rows  (695 ms)
written 8704000 rows  (787 ms)
written 8712000 rows  (718 ms)
written 8720000 rows  (648 ms)
written 8728000 rows  (644 ms)
written 8736000 rows  (775 ms)
written 8744000 rows  (645 ms)
written 8752000 rows  (681 ms)
written 8760000 rows  (755 ms)
written 8768000 rows  (679 ms)
written 8776000 rows  (626 ms)
written 8784000 rows  (692 ms)
written 8792000 rows  (811 ms)
written 8800000 rows  (673 ms)
written 8808000 rows  (685 ms)
written 8816000 rows  (869 ms)
written 8824000 rows  (706 ms)
written 8832000 rows  (956 ms)
written 8840000 rows  (781 ms)
written 8848000 rows  (875 ms)
written 8856000 rows  (690 ms)
written 8864000 rows  (654 ms)
written 8872000 rows  (774 ms)
written 8880000 rows  (719 ms)
written 8888000 rows  (716 ms)
written 8896000 rows  (823 ms)
written 8904000 rows  (674 ms)
written 8912000 rows  (691 ms)
written 8920000 rows  (709 ms)
written 8928000 rows  (779 ms)
written 8936000 rows  (688 ms)
written 8944000 rows  (672 ms)
written 8952000 rows  (754 ms)
written 8960000 rows  (655 ms)
written 8968000 rows  (722 ms)
written 8976000 rows  (645 ms)
written 8984000 rows  (808 ms)
written 8992000 rows  (666 ms)
written 9000000 rows  (675 ms)
written 9008000 rows  (791 ms)
written 9016000 rows  (691 ms)
written 9024000 rows  (658 ms)
written 9032000 rows  (672 ms)
written 9040000 rows  (761 ms)
written 9048000 rows  (645 ms)
written 9056000 rows  (641 ms)
written 9064000 rows  (769 ms)
written 9072000 rows  (643 ms)
